==== START logs for container kube-apiserver of pod kube-system/kube-apiserver-kind-1-control-plane ====
I1110 15:05:41.382285       1 server.go:558] external host was not specified, using 172.18.0.2
W1110 15:32:19.508412       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.508423       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.508429       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.508442       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:19.508454       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510516       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1110 15:32:19.510531       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1110 15:32:19.510537       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1110 15:32:19.510540       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1110 15:32:19.510544       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1110 15:32:19.510548       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.510551       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.510555       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510559       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1110 15:32:19.510564       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1110 15:32:19.510568       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:19.510572       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.510577       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1110 15:32:19.510581       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1110 15:32:19.510586       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1110 15:32:19.510590       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.510594       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1110 15:32:19.510598       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1110 15:32:19.510602       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.510605       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:19.510609       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1110 15:32:19.510613       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510617       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1110 15:32:19.510622       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.510628       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510646       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:19.510652       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.510657       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1110 15:32:19.510661       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1110 15:32:19.510665       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1110 15:32:19.510668       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.510672       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1110 15:32:19.510676       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1110 15:32:19.510681       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1110 15:32:19.510685       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.510688       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1110 15:32:19.510695       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1110 15:32:19.510699       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1110 15:32:19.510702       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1110 15:32:19.510706       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.510709       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510713       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1110 15:32:19.510717       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1110 15:32:19.510721       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.510724       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:19.510728       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.510731       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1110 15:32:19.510735       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1110 15:32:19.510741       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1110 15:32:19.510746       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1110 15:32:19.510750       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1110 15:32:19.510755       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510759       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1110 15:32:19.510763       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1110 15:32:19.510768       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.510772       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1110 15:32:19.510775       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1110 15:32:19.510779       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:19.510782       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.510786       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.510792       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.510797       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1110 15:32:19.510801       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.510805       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.510809       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1110 15:32:19.510813       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:19.510818       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1110 15:32:19.510821       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1110 15:32:19.510824       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1110 15:32:19.510828       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1110 15:32:19.510832       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1110 15:32:19.510836       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510845       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1110 15:32:19.510849       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1110 15:32:19.510852       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1110 15:32:19.510859       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1110 15:32:19.510863       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1110 15:32:19.510867       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1110 15:32:19.510872       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1110 15:32:19.510876       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1110 15:32:19.510880       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1110 15:32:19.510884       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1110 15:32:19.510888       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1110 15:32:19.510893       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1110 15:32:25.592980       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:32:25.593053       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
I1110 15:32:25.593101       1 controller.go:611] quota admission added evaluator for: envoyfilters.networking.istio.io
W1110 15:32:25.755817       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:32:25.755878       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:32:25.917837       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:32:25.917898       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:32:26.098534       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:32:26.098595       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:32:26.258325       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:32:26.258385       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:32:26.418113       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:32:26.418171       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
I1110 15:32:27.305035       1 controller.go:611] quota admission added evaluator for: poddisruptionbudgets.policy
I1110 15:32:27.772378       1 controller.go:611] quota admission added evaluator for: horizontalpodautoscalers.autoscaling
I1110 15:32:27.939095       1 alloc.go:327] "allocated clusterIPs" service="istio-system/istiod" clusterIPs=map[IPv4:10.96.82.107]
I1110 15:32:35.034757       1 trace.go:205] Trace[297078653]: "Call validating webhook" configuration:istio-validator-istio-system,webhook:rev.validation.istio.io,resource:networking.istio.io/v1alpha3, Resource=gateways,subresource:,operation:CREATE,UID:51f51a47-9221-4825-803a-874b5d289f64 (10-Nov-2022 15:32:33.981) (total time: 1052ms):
Trace[297078653]: [1.052806165s] [1.052806165s] END
W1110 15:32:35.034784       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": x509: certificate signed by unknown authority
E1110 15:32:35.034814       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": x509: certificate signed by unknown authority
I1110 15:32:35.034846       1 controller.go:611] quota admission added evaluator for: gateways.networking.istio.io
I1110 15:32:35.036633       1 trace.go:205] Trace[1658896192]: "Create" url:/apis/networking.istio.io/v1alpha3/namespaces/istio-system/gateways,user-agent:pilot-discovery/1.15.1,audit-id:ba779297-e8b1-45e8-bf5d-921fe9104524,client:172.18.0.3,accept:application/json, */*,protocol:HTTP/2.0 (10-Nov-2022 15:32:33.980) (total time: 1055ms):
Trace[1658896192]: ---"Object stored in database" 1055ms (15:32:35.036)
Trace[1658896192]: [1.055860395s] [1.055860395s] END
W1110 15:32:35.066798       1 dispatcher.go:161] rejected by webhook "rev.validation.istio.io": &errors.StatusError{ErrStatus:v1.Status{TypeMeta:v1.TypeMeta{Kind:"", APIVersion:""}, ListMeta:v1.ListMeta{SelfLink:"", ResourceVersion:"", Continue:"", RemainingItemCount:(*int64)(nil)}, Status:"Failure", Message:"admission webhook \"rev.validation.istio.io\" denied the request: configuration is invalid: gateway must have at least one server", Reason:"", Details:(*v1.StatusDetails)(nil), Code:400}}
I1110 15:32:39.856454       1 controller.go:611] quota admission added evaluator for: istiooperators.install.istio.io
W1110 15:34:48.887563       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:34:48.887627       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:34:49.061088       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:34:49.061149       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:34:49.231223       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:34:49.231283       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:34:49.507322       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:34:49.507385       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:34:49.694445       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:34:49.694509       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
W1110 15:34:49.865008       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
E1110 15:34:49.865073       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": service "istiod" not found
I1110 15:34:51.425342       1 alloc.go:327] "allocated clusterIPs" service="istio-system/istiod" clusterIPs=map[IPv4:10.96.62.199]
I1110 15:35:00.832857       1 trace.go:205] Trace[20246038]: "Call validating webhook" configuration:istio-validator-istio-system,webhook:rev.validation.istio.io,resource:networking.istio.io/v1alpha3, Resource=gateways,subresource:,operation:CREATE,UID:e6aae8ea-3392-4ff5-8151-9880f8d5d6f8 (10-Nov-2022 15:34:59.823) (total time: 1009ms):
Trace[20246038]: [1.009223179s] [1.009223179s] END
W1110 15:35:00.832904       1 dispatcher.go:142] Failed calling webhook, failing open rev.validation.istio.io: failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": dial tcp 10.96.62.199:443: connect: connection refused
E1110 15:35:00.832952       1 dispatcher.go:149] failed calling webhook "rev.validation.istio.io": failed to call webhook: Post "https://istiod.istio-system.svc:443/validate?timeout=10s": dial tcp 10.96.62.199:443: connect: connection refused
I1110 15:35:00.835620       1 trace.go:205] Trace[1046027782]: "Create" url:/apis/networking.istio.io/v1alpha3/namespaces/istio-system/gateways,user-agent:pilot-discovery/1.15.1,audit-id:bd0df07e-67e5-4e67-9ab1-d5388627d456,client:172.18.0.3,accept:application/json, */*,protocol:HTTP/2.0 (10-Nov-2022 15:34:59.822) (total time: 1012ms):
Trace[1046027782]: ---"Object stored in database" 1012ms (15:35:00.835)
Trace[1046027782]: [1.012722644s] [1.012722644s] END
I1110 15:35:01.865279       1 trace.go:205] Trace[1806747676]: "Call validating webhook" configuration:istio-validator-istio-system,webhook:rev.validation.istio.io,resource:networking.istio.io/v1alpha3, Resource=gateways,subresource:,operation:CREATE,UID:7b7a6aa8-64ae-4d51-813d-794e1a631459 (10-Nov-2022 15:35:00.852) (total time: 1012ms):
Trace[1806747676]: ---"Request completed" 1012ms (15:35:01.865)
Trace[1806747676]: [1.012715436s] [1.012715436s] END
W1110 15:35:01.865329       1 dispatcher.go:161] rejected by webhook "rev.validation.istio.io": &errors.StatusError{ErrStatus:v1.Status{TypeMeta:v1.TypeMeta{Kind:"", APIVersion:""}, ListMeta:v1.ListMeta{SelfLink:"", ResourceVersion:"", Continue:"", RemainingItemCount:(*int64)(nil)}, Status:"Failure", Message:"admission webhook \"rev.validation.istio.io\" denied the request: configuration is invalid: gateway must have at least one server", Reason:"", Details:(*v1.StatusDetails)(nil), Code:400}}
I1110 15:35:01.865588       1 trace.go:205] Trace[1767801312]: "Create" url:/apis/networking.istio.io/v1alpha3/namespaces/istio-system/gateways,user-agent:pilot-discovery/1.15.1,audit-id:fd83aa4e-61cf-4d42-b76f-ba1422aa98b1,client:172.18.0.3,accept:application/json, */*,protocol:HTTP/2.0 (10-Nov-2022 15:35:00.851) (total time: 1013ms):
Trace[1767801312]: [1.0137809s] [1.0137809s] END
E1110 15:36:50.867737       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 15:36:50.867777       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 16:08:50.868851       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 16:08:50.868898       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 17:08:50.869708       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 17:08:50.869757       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 18:08:50.870840       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 18:08:50.870895       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 19:08:50.871231       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 19:08:50.871292       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 20:08:50.872522       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 20:08:50.872561       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 21:08:50.872671       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 21:08:50.872709       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 22:08:50.873608       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 22:08:50.873643       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1110 23:08:50.874590       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1110 23:08:50.874676       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 00:08:50.875142       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 00:08:50.875178       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 01:08:50.875730       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 01:08:50.875768       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 02:08:50.876883       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 02:08:50.876924       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 03:08:50.877047       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 03:08:50.877099       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 04:08:50.877516       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 04:08:50.877563       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 05:08:50.878151       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 05:08:50.878191       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 06:08:50.878811       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 06:08:50.878856       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 07:08:50.879903       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 07:08:50.879965       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 08:08:50.880670       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 08:08:50.880708       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 09:08:50.881789       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 09:08:50.881836       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 10:08:50.881980       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1111 10:08:50.882026       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
E1111 11:08:50.882220       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
