==== START logs for container forwarder-vpp of pod nsm-system/forwarder-vpp-8kvg9 ====
Dec 21 07:29:22.951[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/common/updatepath/updatePathServer.Close()
Dec 21 07:29:22.951[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(1.1)   close={"id":"4f6b8082-c721-4c33-873a-60308a24a972","network_service":"my-vl3-network","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026535856","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.0.2/32"],"dst_ip_addrs":["172.16.0.0/32"],"src_routes":[{"prefix":"172.16.0.0/32","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/24","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/16","nextHop":"172.16.0.0"}],"dst_routes":[{"prefix":"172.16.0.2/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.0.1"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["vl3-test.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":9000},"labels":{"dnsName":"ubuntu","nodeName":"kind-1-control-plane","podName":"ubuntu-deployment-7b8975b5d6-qrwf2"},"path":{"index":1,"path_segments":[{"name":"ubuntu-deployment-7b8975b5d6-qrwf2","id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvdmwzLXRlc3QvcG9kL3VidW50dS1kZXBsb3ltZW50LTdiODk3NWI1ZDYtcXJ3ZjIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL25zbWdyLWtxbTliIl0sImV4cCI6MTY3MTYwODM2Mn0.o_p1DCCavz-ITgm9YwJ9dUowx0VlySdVQ5Xibso2OEZf0O83sSg3MteTaMQt9eb6r7tTvjEP6sVFKOe8Bbow_g","expires":{"seconds":1671608362,"nanos":929922221}},{"name":"nsmgr-kqm9b","id":"4f6b8082-c721-4c33-873a-60308a24a972","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL3ZsMy10ZXN0L3BvZC91YnVudHUtZGVwbG95bWVudC03Yjg5NzViNWQ2LXFyd2YyIl0sImV4cCI6MTY3MTYwODM2Mn0.804F47G0P2BougTLPAZczAsNwDHOWxWVPeqQUS-sELNSnUbulSzer7_dqgoOR3Y8799d_Q3UpU04taS7KjIdtw","expires":{"seconds":1671608362,"nanos":932054257}},{"name":"forwarder-vpp-8kvg9","id":"016537df-66b4-4799-9cc8-9cfc83717a45","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSJdLCJleHAiOjE2NzE2MDgzNjB9.VvV45nJSZLVxXd6VE6s5nGba_Cu4jKGm9f64vrwaENIhN9xO-9sdCMikq0fxn9N_Fb9fUd80TFvHC883S5JOPw","expires":{"seconds":1671608360,"nanos":552222643},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"0","client_tx_packets":"0","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"0","server_tx_packets":"0"}},{"name":"nse-vl3-vpp-5d97745888-s8prm","id":"d2a0eda7-26b2-4a28-b7eb-50584016452d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSJdLCJleHAiOjE2NzE2MDgzNjB9.zKptPYLfB9Mmk_hKTc1u7F_bEu530tn_V2E4gFwBy274VxAxvnAJCzIwvIa6z2PlwLZQ56Q_a12uhgxFU_9XDA","expires":{"seconds":1671608360,"nanos":554438924}}]},"network_service_endpoint_name":"nse-vl3-vpp-5d97745888-s8prm","payload":"IP"}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"inode://3145926/1181856","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.972[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/common/dial/dialNSEFindClient.Recv()
Dec 21 07:29:22.973[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/common/recvfd/recvfdNSEFindClient.Recv()
Dec 21 07:29:22.973[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.973[37m [TRAC] [type:registry] [0m(24)                        ⎆ api/pkg/api/registry/networkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:22.973[37m [DEBU] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(11.1)             passed clientURL: unix:///proc/4599/fd/47
Dec 21 07:29:22.973[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(12)            ⎆ sdk/pkg/networkservice/common/roundrobin/selectEndpointServer.Close()
Dec 21 07:29:22.973[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(13)             ⎆ sdk-vpp/pkg/networkservice/stats/statsServer.Close()
Dec 21 07:29:22.973[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(14)              ⎆ sdk-vpp/pkg/networkservice/up/upServer.Close()
Dec 21 07:29:22.973[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(15)               ⎆ sdk/pkg/networkservice/core/next/nextServer.Close()
Dec 21 07:29:22.973[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(16)                ⎆ sdk-vpp/pkg/networkservice/xconnect/l2xconnect/l2XconnectServer.Close()
Dec 21 07:29:22.973[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(17)                 ⎆ sdk-vpp/pkg/networkservice/xconnect/l3xconnect/l3XconnectServer.Close()
Dec 21 07:29:22.974[37m [DEBU] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [IsIP6:true] [SwIfIndex:8] [duration:257.836µs] [type:networkService] [vppapi:L3xcDel] [0m(17.1)                   completed
Dec 21 07:29:22.974[37m [DEBU] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [IsIP6:false] [SwIfIndex:8] [duration:71.894µs] [type:networkService] [vppapi:L3xcDel] [0m(17.2)                   completed
Dec 21 07:29:22.974[37m [DEBU] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [IsIP6:true] [SwIfIndex:9] [duration:60.645µs] [type:networkService] [vppapi:L3xcDel] [0m(17.3)                   completed
Dec 21 07:29:22.974[37m [DEBU] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [IsIP6:false] [SwIfIndex:9] [duration:188.762µs] [type:networkService] [vppapi:L3xcDel] [0m(17.4)                   completed
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(18)                  ⎆ sdk-vpp/pkg/networkservice/xconnect/l2bridgedomain/l2BridgeDomainServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(19)                   ⎆ sdk/pkg/networkservice/core/next/nextServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(20)                    ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/mtu/mtuServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(21)                     ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/ipcontext/ipneighbors/ipNeighborsServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(22)                      ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/ipcontext/iprule/ipruleServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(23)                       ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/ipcontext/routes/routesServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(24)                        ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/ipcontext/ipaddress/ipaddressServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(25)                         ⎆ sdk-kernel/pkg/kernel/networkservice/ethernetcontext/vfEthernetContextServer.Close()
Dec 21 07:29:22.975[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(26)                          ⎆ sdk-vpp/pkg/networkservice/tag/tagServer.Close()
Dec 21 07:29:22.976[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(27)                           ⎆ sdk-vpp/pkg/networkservice/connectioncontext/mtu/mtuServer.Close()
Dec 21 07:29:22.976[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(28)                            ⎆ sdk/pkg/networkservice/common/mechanisms/mechanismsServer.Close()
Dec 21 07:29:22.976[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(29)                             ⎆ sdk-vpp/pkg/networkservice/mechanisms/kernel/kerneltap/kernelTapServer.Close()
Dec 21 04:35:34.901[36m [INFO] [cmd:vpp] [0mvpp[4639]: capo_sw_interface_add_del:103: unconfiguring policies for if 9 deleted
Dec 21 04:35:34.901[36m [INFO] [cmd:vpp] [0mvpp[4639]: capo_sw_interface_add_del:110: error deleting caiop (output): -2
Dec 21 04:35:34.901[36m [INFO] [cmd:vpp] [0mvpp[4639]: capo_sw_interface_add_del:116: error deleting caiop (input): -2
time="2022-12-21T07:29:22Z" level=info msg="No subscription found for the notification message." msg_id=710 msg_size=19
Dec 21 07:29:22.997[37m [DEBU] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [SwIfIndex:9] [duration:21.443462ms] [type:networkService] [vppapi:TapDeleteV2] [0m(29.1)                               completed
Dec 21 07:29:22.998[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(30)                              ⎆ sdk-vpp/pkg/networkservice/pinhole/pinholeServer.Close()
Dec 21 07:29:22.998[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(31)                               ⎆ sdk/pkg/networkservice/common/connect/connectServer.Close()
Dec 21 07:29:22.998[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(32)                                ⎆ sdk/pkg/networkservice/common/updatepath/updatePathClient.Close()
Dec 21 07:29:22.998[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(33)                                 ⎆ sdk/pkg/networkservice/common/begin/beginClient.Close()
Dec 21 07:29:22.999[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(34)                                  ⎆ sdk/pkg/networkservice/utils/metadata/metaDataClient.Close()
Dec 21 07:29:22.999[37m [DEBU] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [connID:016537df-66b4-4799-9cc8-9cfc83717a45] [metadata:client] [type:networkService] [0m(34.1)                                    metadata deleted
Dec 21 07:29:22.999[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(35)                                   ⎆ sdk/pkg/networkservice/common/null/nullClient.Close()
Dec 21 07:29:22.999[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(36)                                    ⎆ sdk/pkg/networkservice/common/clienturl/clientURLClient.Close()
Dec 21 07:29:22.999[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(37)                                     ⎆ sdk/pkg/networkservice/common/clientconn/clientConnClient.Close()
Dec 21 07:29:22.999[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(38)                                      ⎆ sdk/pkg/networkservice/common/null/nullClient.Close()
Dec 21 07:29:23.000[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(39)                                       ⎆ sdk/pkg/networkservice/common/dial/dialClient.Close()
Dec 21 07:29:23.008[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(40)                                        ⎆ sdk/pkg/networkservice/common/cleanup/cleanupClient.Close()
Dec 21 07:29:23.008[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(41)                                         ⎆ sdk/pkg/networkservice/common/mechanismtranslation/mechanismTranslationClient.Close()
Dec 21 07:29:23.008[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(41.1)                                           close-diff={"mechanism":{"parameters":{"+socketfile":"@/tmp/memif/d2a0eda7-26b2-4a28-b7eb-50584016452d/memif.socket","-name":"nsm-1","inodeURL":"file:///proc/4599/fd/60"},"type":"MEMIF"}}
Dec 21 07:29:23.008[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(42)                                          ⎆ sdk/pkg/networkservice/core/next/nextClient.Close()
Dec 21 07:29:23.008[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(43)                                           ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/mtu/mtuClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(44)                                            ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/ipcontext/ipneighbors/ipNeighborsClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(45)                                             ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/ipcontext/routes/routesClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(46)                                              ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/ipcontext/ipaddress/ipaddressClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(47)                                               ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/routelocalnet/routeLocalNetClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(48)                                                ⎆ sdk-kernel/pkg/kernel/networkservice/connectioncontextkernel/iptables4nattemplate/iptablesClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(49)                                                 ⎆ sdk-vpp/pkg/networkservice/stats/statsClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(50)                                                  ⎆ sdk/pkg/networkservice/core/next/nextClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(51)                                                   ⎆ sdk-vpp/pkg/networkservice/up/peerup/peerupClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(52)                                                    ⎆ sdk-vpp/pkg/networkservice/up/upClient.Close()
Dec 21 07:29:23.009[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(53)                                                     ⎆ sdk-vpp/pkg/networkservice/up/ipsecup/ipsecUpClient.Close()
Dec 21 07:29:23.010[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(54)                                                      ⎆ sdk-vpp/pkg/networkservice/connectioncontext/mtu/mtuClient.Close()
Dec 21 07:29:23.010[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(55)                                                       ⎆ sdk-vpp/pkg/networkservice/tag/tagClient.Close()
Dec 21 07:29:23.010[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(56)                                                        ⎆ sdk/pkg/networkservice/core/next/nextClient.Close()
Dec 21 07:29:23.010[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(57)                                                         ⎆ sdk-vpp/pkg/networkservice/mechanisms/memif/memifrxmode/memifrxmodeClient.Close()
Dec 21 07:29:23.010[37m [TRAC] [id:016537df-66b4-4799-9cc8-9cfc83717a45] [type:networkService] [0m(58)                                                          ⎆ sdk-vpp/pkg/networkservice/mechanisms/memif/memifClient.Close()
Dec 21 04:35:34.901[36m [INFO] [cmd:vpp] [0mvpp[4639]: capo_sw_interface_add_del:103: unconfiguring policies for if 8 deleted
Dec 21 04:35:34.901[36m [INFO] [cmd:vpp] [0mvpp[4639]: capo_sw_interface_add_del:110: error deleting caiop (output): -2
Dec 21 04:35:34.901[36m [INFO] [cmd:vpp] [0mvpp[4639]: capo_sw_interface_add_del:116: error deleting caiop (input): -2
time="2022-12-21T07:29:23Z" level=info msg="No subscription found for the notification message." msg_id=710 msg_size=19
